timestamp,equity
2025-10-31 16:31:34,99999.989120534
2025-10-31 16:32:34,99999.989120534
2025-10-31 16:33:34,99999.989120534
2025-10-31 16:34:34,99999.989120534
2025-10-31 16:35:34,99999.989120534
2025-10-31 16:36:34,99999.989120534
2025-10-31 16:37:34,99999.989120534
2025-10-31 16:38:34,99999.989120534
2025-10-31 16:39:34,99999.989120534
2025-10-31 16:40:34,99999.989120534
2025-10-31 16:41:34,99999.989120534
2025-10-31 16:42:34,99999.989120534
2025-10-31 16:43:34,99999.989120534
2025-10-31 16:44:34,99999.989120534
2025-10-31 16:48:34,99999.989120534
2025-10-31 16:49:34,99999.989120534
2025-10-31 16:50:34,99999.989120534
2025-10-31 16:51:34,99999.989120534
2025-10-31 16:52:34,99999.989120534
2025-10-31 16:53:34,99999.989120534
2025-10-31 16:54:34,99999.989120534
2025-10-31 16:55:34,99999.989120534
2025-10-31 16:56:34,99999.989120534
2025-10-31 16:57:34,99999.989120534
2025-10-31 16:58:34,99999.989120534
2025-10-31 16:59:34,99999.989120534
2025-10-31 17:00:34,99999.989120534
2025-10-31 17:01:34,99999.989120534
2025-10-31 17:02:34,99999.989120534
2025-10-31 17:03:34,99999.989120534
2025-10-31 17:04:34,99999.989120534
2025-10-31 17:05:34,99999.989120534
2025-10-31 17:06:34,99999.989120534
2025-10-31 17:07:34,99999.989120534
2025-10-31 17:08:34,99999.989120534
2025-10-31 17:09:34,99999.989120534
2025-10-31 17:10:34,99999.989120534
2025-10-31 17:11:34,99999.989120534
2025-10-31 17:12:34,99999.989120534
2025-10-31 17:13:34,99999.989120534
2025-10-31 17:14:34,99999.989120534
2025-10-31 17:15:34,99999.989120534
2025-10-31 17:16:34,99999.989120534
2025-10-31 17:17:34,99999.989120534
2025-10-31 17:18:34,99999.989120534
2025-10-31 17:19:34,99999.989120534
2025-10-31 17:20:34,99999.989120534
2025-10-31 17:21:34,99999.989120534
2025-10-31 17:22:34,99999.989120534
2025-10-31 17:23:34,99999.989120534
2025-10-31 17:24:34,99999.989120534
2025-10-31 17:25:34,99999.989120534
2025-10-31 17:26:34,99999.989120534
2025-10-31 17:27:34,99999.989120534
2025-10-31 17:28:34,99999.989120534
2025-10-31 17:29:34,99999.989120534
2025-10-31 17:30:34,99999.989120534
2025-10-31 17:31:34,99999.989120534
2025-10-31 17:32:34,99999.989120534
2025-10-31 17:33:34,99999.989120534
2025-10-31 17:34:34,99999.989120534
2025-10-31 17:35:34,99999.989120534
2025-10-31 17:36:34,99999.989120534
2025-10-31 17:37:34,99999.989120534
2025-10-31 17:38:34,99999.989120534
2025-10-31 17:39:34,99999.989120534
2025-10-31 17:40:34,99999.989120534
2025-10-31 17:41:34,99999.989120534
2025-10-31 17:42:34,99999.989120534
2025-10-31 17:43:34,99999.989120534
2025-10-31 17:44:34,99999.989120534
2025-10-31 17:45:34,99999.989120534
2025-10-31 17:46:34,99999.989120534
2025-10-31 17:47:34,99999.989120534
2025-10-31 17:48:34,99999.989120534
2025-10-31 17:49:34,99999.989120534
2025-10-31 17:50:34,99999.989120534
2025-10-31 17:51:34,99999.989120534
2025-10-31 17:52:34,99999.989120534
2025-10-31 17:53:34,99999.989120534
2025-10-31 17:54:34,99999.989120534
2025-10-31 17:55:34,99999.989120534
2025-10-31 17:56:34,99999.989120534
2025-10-31 17:57:34,99999.989120534
2025-10-31 17:58:34,99999.989120534
2025-10-31 17:59:34,99999.989120534
2025-10-31 18:00:34,99999.989120534
2025-10-31 18:01:34,99999.989120534
2025-10-31 18:02:34,99999.989120534
2025-10-31 18:03:34,99999.989120534
2025-10-31 18:04:34,99999.989120534
2025-10-31 18:05:34,99999.989120534
2025-10-31 18:06:34,99999.989120534
2025-10-31 18:07:34,99999.989120534
2025-10-31 18:08:34,99999.989120534
2025-10-31 18:09:34,99999.989120534
2025-10-31 18:10:34,99999.989120534
2025-10-31 18:11:34,99999.989120534
2025-10-31 18:12:34,99999.989120534
2025-10-31 18:13:34,99999.989120534
2025-10-31 18:14:34,99999.989120534
2025-10-31 18:15:34,99999.989120534
2025-10-31 18:16:34,99999.989120534
2025-10-31 18:17:34,99999.989120534
2025-10-31 18:18:34,99999.989120534
2025-10-31 18:19:34,99999.989120534
2025-10-31 18:20:34,99999.989120534
2025-10-31 18:21:34,99999.989120534
2025-10-31 18:22:34,99999.989120534
2025-10-31 18:23:34,99999.989120534
2025-10-31 18:24:34,99999.989120534
2025-10-31 18:25:34,99999.989120534
2025-10-31 18:26:34,99999.989120534
2025-10-31 18:27:34,99999.989120534
2025-10-31 18:28:34,99999.989120534
2025-10-31 18:29:34,99999.989120534
2025-10-31 18:30:34,99999.989120534
2025-10-31 18:31:34,99999.989120534
2025-10-31 18:32:34,99999.989120534
2025-10-31 18:33:34,99999.989120534
2025-10-31 18:34:34,99999.989120534
2025-10-31 18:35:34,99999.989120534
2025-10-31 18:36:34,99999.989120534
2025-10-31 18:37:34,99999.989120534
2025-10-31 18:38:34,99999.989120534
2025-10-31 18:39:34,99999.989120534
2025-10-31 18:40:34,99999.989120534
2025-10-31 18:41:34,99999.989120534
2025-10-31 18:42:34,99999.989120534
2025-10-31 18:43:34,99999.989120534
2025-10-31 18:44:34,99989.2605403946
